water_name,county,species,quantity,length,stock_date,source_year
LOST L A-59,SUMMIT,TIGER TROUT,756,10.55,08/12/2024,2024
LOVENIA L W-23,SUMMIT,BROOK TROUT,296,2.9,07/02/2024,2024
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,822,9.91,06/04/2024,2024
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,864,11.16,06/24/2024,2024
"LYMAN L, LOWER G-25",SUMMIT,BROOK TROUT,3494,3.71,07/17/2024,2024
"LYMAN L, LOWER G-25",SUMMIT,RAINBOW,656,10.28,07/23/2024,2024
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,771,9.91,06/04/2024,2024
"LYMAN L, UPPER G-27",SUMMIT,RAINBOW,756,11.16,06/24/2024,2024
"LYMAN L, UPPER G-27",SUMMIT,BROOK TROUT,1998,3.71,07/17/2024,2024
MARSH L G-19,SUMMIT,RAINBOW,3800,10.77,05/29/2024,2024
MCPHETERS L BR-14,SUMMIT,TIGER TROUT,951,2.78,07/08/2024,2024
NOTCH L W-36,SUMMIT,BROOK TROUT,1499,2.9,07/02/2024,2024
OSTLER L BR-27,SUMMIT,TIGER TROUT,1404,2.78,07/08/2024,2024
P-11,SUMMIT,BROOK TROUT,51,2.9,07/03/2024,2024
PETIT L A-26,SUMMIT,BROOK TROUT,133,2.9,07/03/2024,2024
POT L A-8,SUMMIT,BROOK TROUT,398,2.9,07/03/2024,2024
PRIORD L BR-48,SUMMIT,TIGER TROUT,1195,2.78,07/08/2024,2024
PROVO R,SUMMIT,RAINBOW,270,11.16,07/01/2024,2024
PROVO R,SUMMIT,RAINBOW,250,10,07/15/2024,2024
QUARTER CORNER LG103,SUMMIT,RAINBOW,900,10.77,05/30/2024,2024
RAMONA L A-38,SUMMIT,BROOK TROUT,469,2.9,07/03/2024,2024
RED CASTLE L G-15,SUMMIT,TIGER TROUT,5603,2.78,07/08/2024,2024
"RED CASTLE,EAST G-17",SUMMIT,TIGER TROUT,696,2.78,07/08/2024,2024
"RED CASTLE,LOWER G12",SUMMIT,BROOK TROUT,2203,2.9,07/09/2024,2024
"RED CASTLE,UPPER G16",SUMMIT,TIGER TROUT,847,2.78,07/08/2024,2024
ROCKPORT RES,SUMMIT,RAINBOW,1744,13.19,04/29/2024,2024
ROCKPORT RES,SUMMIT,RAINBOW,2063,12.6,04/29/2024,2024
ROCKPORT RES,SUMMIT,RAINBOW,4500,12.6,04/29/2024,2024
ROCKPORT RES,SUMMIT,KOKANEE,57084,3.33,05/03/2024,2024
ROCKPORT RES,SUMMIT,KOKANEE,23786,3.3,05/06/2024,2024
ROCKPORT RES,SUMMIT,RAINBOW,2408,11.33,09/23/2024,2024
ROCKPORT RES,SUMMIT,RAINBOW,1892,11.33,09/23/2024,2024
ROCKPORT RES,SUMMIT,RAINBOW,5360,12.31,09/23/2024,2024
ROCKPORT RES,SUMMIT,RAINBOW,2680,12.31,09/23/2024,2024
ROCKPORT RES,SUMMIT,RAINBOW,5360,12.31,09/23/2024,2024
ROCKPORT RES,SUMMIT,RAINBOW,905,12.31,09/23/2024,2024
ROUND L GR-131,SUMMIT,CUTTHROAT,1710,2.26,07/15/2024,2024
RUTH L BR-40,SUMMIT,BROOK TROUT,500,2.9,07/02/2024,2024
SHADOW L A-52,SUMMIT,BROOK TROUT,704,2.9,07/03/2024,2024
"SHINGLE CR,EAST A-39",SUMMIT,TIGER TROUT,255,2.78,07/08/2024,2024
"SHINGLE CR,WEST P-60",SUMMIT,BROOK TROUT,255,2.9,07/03/2024,2024
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2520,12.13,05/23/2024,2024
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2021,10.52,06/05/2024,2024
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,544,12.25,06/20/2024,2024
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1454,11.16,06/20/2024,2024
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,2095,11.16,07/01/2024,2024
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1575,10,07/10/2024,2024
SMITH-MOREHOUSE RES,SUMMIT,SPLAKE,503,3.03,07/17/2024,2024
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1403,10.28,07/22/2024,2024
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1541,10.28,08/05/2024,2024
SMITH-MOREHOUSE RES,SUMMIT,RAINBOW,1081,10.28,08/14/2024,2024
SMITH-MOREHOUSE RES,SUMMIT,CUTTHROAT,8079,2.47,10/25/2024,2024
SMITHS FK PASS L G14,SUMMIT,TIGER TROUT,928,2.78,07/08/2024,2024
SNOW L GR-130,SUMMIT,CUTTHROAT,942,2.26,07/15/2024,2024
SPECTACLE L A-44,SUMMIT,BROOK TROUT,326,2.9,07/03/2024,2024
STAR L A-42,SUMMIT,TIGER TROUT,1404,2.78,07/08/2024,2024
STATELINE RES,SUMMIT,RAINBOW,5040,12.13,05/28/2024,2024
STATELINE RES,SUMMIT,RAINBOW,2500,10.77,05/30/2024,2024
STATELINE RES,SUMMIT,RAINBOW,2005,9.91,06/04/2024,2024
STATELINE RES,SUMMIT,TIGER TROUT,998,11.46,08/26/2024,2024
STATELINE RES,SUMMIT,LAKE TROUT,1002,5.15,10/22/2024,2024
STEEL CR,SUMMIT,CUTTHROAT,214,5.58,07/17/2024,2024
STILLWATER FK,SUMMIT,RAINBOW,240,10.14,07/02/2024,2024
STILLWATER FK,SUMMIT,RAINBOW,200,10,07/15/2024,2024
STILLWATER FK,SUMMIT,RAINBOW,207,10.28,07/29/2024,2024
STILLWATER FK,SUMMIT,RAINBOW,207,10.28,08/14/2024,2024
TAMARACK L GR-2,SUMMIT,TIGER TROUT,1998,3.64,06/26/2024,2024
TAMARACK L GR-2,SUMMIT,CUTTHROAT,600,5.6,07/01/2024,2024
TAMARACK L GR-2,SUMMIT,CUTTHROAT,6840,2.26,07/15/2024,2024
TEAPOT L A-60,SUMMIT,RAINBOW,503,12.25,06/19/2024,2024
TEAPOT L A-60,SUMMIT,TIGER TROUT,499,9.87,06/20/2024,2024
TEAPOT L A-60,SUMMIT,RAINBOW,500,10,07/02/2024,2024
TEAPOT L A-60,SUMMIT,TIGER TROUT,500,10,07/03/2024,2024
TEAPOT L A-60,SUMMIT,BROOK TROUT,510,2.9,07/10/2024,2024
TEAPOT L A-60,SUMMIT,RAINBOW,500,10,07/10/2024,2024
TEAPOT L A-60,SUMMIT,RAINBOW,625,10,07/15/2024,2024
TEAPOT L A-60,SUMMIT,TIGER TROUT,212,10.21,07/15/2024,2024
TEAPOT L A-60,SUMMIT,BROOK TROUT,502,3.78,07/16/2024,2024
TEAPOT L A-60,SUMMIT,RAINBOW,322,10.28,07/29/2024,2024
TEAPOT L A-60,SUMMIT,TIGER TROUT,212,10.56,07/31/2024,2024
TEAPOT L A-60,SUMMIT,RAINBOW,207,10.28,08/05/2024,2024
TEAPOT L A-60,SUMMIT,TIGER TROUT,511,10.55,08/12/2024,2024
TEAPOT L A-60,SUMMIT,RAINBOW,311,10.28,08/14/2024,2024
TEAPOT L A-60,SUMMIT,TIGER TROUT,213,10.55,08/19/2024,2024
TEAPOT L A-60,SUMMIT,RAINBOW,505,11.02,08/28/2024,2024
TRIAL L A-61,SUMMIT,RAINBOW,1224,12.25,06/17/2024,2024
TRIAL L A-61,SUMMIT,TIGER TROUT,1001,9.87,06/20/2024,2024
TRIAL L A-61,SUMMIT,RAINBOW,1260,11.16,06/26/2024,2024
TRIAL L A-61,SUMMIT,BROOK TROUT,372,2.92,07/01/2024,2024
TRIAL L A-61,SUMMIT,RAINBOW,1530,11.16,07/01/2024,2024
TRIAL L A-61,SUMMIT,TIGER TROUT,1000,10,07/03/2024,2024
TRIAL L A-61,SUMMIT,TIGER TROUT,306,10.21,07/15/2024,2024
TRIAL L A-61,SUMMIT,RAINBOW,1311,10.28,07/15/2024,2024
TRIAL L A-61,SUMMIT,BROOK TROUT,1620,3.78,07/16/2024,2024
TRIAL L A-61,SUMMIT,RAINBOW,1012,10.28,07/29/2024,2024
TRIAL L A-61,SUMMIT,TIGER TROUT,721,10.56,07/31/2024,2024
TRIAL L A-61,SUMMIT,RAINBOW,506,10.28,08/05/2024,2024
TRIAL L A-61,SUMMIT,RAINBOW,1150,10.28,08/12/2024,2024
TRIAL L A-61,SUMMIT,TIGER TROUT,628,10.55,08/12/2024,2024
TRIAL L A-61,SUMMIT,TIGER TROUT,916,10.55,08/19/2024,2024
TRIAL L A-61,SUMMIT,RAINBOW,505,11.02,08/28/2024,2024
TRIAL L A-61,SUMMIT,TIGER TROUT,364,12.13,10/21/2024,2024
TRIDENT L A-41,SUMMIT,BROOK TROUT,102,2.9,07/03/2024,2024
"TWIN L, LOWER A-33",SUMMIT,TIGER TROUT,302,2.78,07/08/2024,2024
"TWIN L, UPPER A-32",SUMMIT,BROOK TROUT,449,2.9,07/03/2024,2024
W-16,SUMMIT,BROOK TROUT,398,2.9,07/02/2024,2024
W-52,SUMMIT,BROOK TROUT,357,2.9,07/02/2024,2024
WALL L A-29,SUMMIT,TIGER TROUT,1844,2.78,07/08/2024,2024
WASHINGTON L A-23,SUMMIT,RAINBOW,571,12.25,06/19/2024,2024
WASHINGTON L A-23,SUMMIT,TIGER TROUT,499,9.87,06/20/2024,2024
WASHINGTON L A-23,SUMMIT,RAINBOW,1170,11.16,06/26/2024,2024
WASHINGTON L A-23,SUMMIT,TIGER TROUT,800,10,07/03/2024,2024
WASHINGTON L A-23,SUMMIT,BROOK TROUT,2090,3.78,07/16/2024,2024
WATSON L A-27,SUMMIT,BROOK TROUT,296,2.9,07/03/2024,2024
WEBER R,SUMMIT,RAINBOW,101,11.16,07/01/2024,2024
WEBER R,SUMMIT,RAINBOW,101,11.16,07/01/2024,2024
WEBER R,SUMMIT,RAINBOW,125,10,07/10/2024,2024
WEBER R,SUMMIT,RAINBOW,126,10.28,07/22/2024,2024
WEBER R,SUMMIT,RAINBOW,126,10.28,07/22/2024,2024
WEBER R,SUMMIT,RAINBOW,126,10.28,08/05/2024,2024
WEBER R,SUMMIT,RAINBOW,379,10.28,08/05/2024,2024
WEBER R,SUMMIT,RAINBOW,115,10.28,08/14/2024,2024
WHITNEY RES,SUMMIT,RAINBOW,3655,10.52,06/11/2024,2024
WHITNEY RES,SUMMIT,RAINBOW,1029,12.74,06/30/2024,2024
WHITNEY RES,SUMMIT,RAINBOW,3000,10,07/10/2024,2024
WHITNEY RES,SUMMIT,TIGER TROUT,10010,4.53,08/06/2024,2024
WHITNEY RES,SUMMIT,TIGER TROUT,10010,4.53,08/06/2024,2024
"YELLOWPINE,LOWER W66",SUMMIT,BROOK TROUT,204,2.9,07/02/2024,2024
"YELLOWPINE,UPPER W65",SUMMIT,BROOK TROUT,296,2.9,07/02/2024,2024
AMLEN L X-99,DUCHESNE,BROOK TROUT,612,2.75,06/29/2022,2022
AMOEBA L X-90,DUCHESNE,CUTTHROAT,594,1.57,09/23/2022,2022
ANGEL L WR-19,DUCHESNE,MUSKIE TIGER,100,3.39,07/06/2022,2022
ANN L WR-74,DUCHESNE,CUTTHROAT,223,1.57,09/23/2022,2022
AUDRY L RC-45,DUCHESNE,BROOK TROUT,1000,2.92,07/11/2022,2022
BEARD L U-74,DUCHESNE,BROOK TROUT,481,3.62,07/06/2022,2022
BECKY L WR-77,DUCHESNE,BROOK TROUT,327,3.62,07/06/2022,2022
BIG SANDWASH RES,DUCHESNE,RAINBOW,10148,8.59,04/20/2022,2022
BIG SANDWASH RES,DUCHESNE,RAINBOW,306,11.71,05/25/2022,2022
BIG SANDWASH RES,DUCHESNE,RAINBOW,1499,11.76,11/01/2022,2022
BLACK L X-132,DUCHESNE,BROOK TROUT,1188,2.75,06/29/2022,2022
BLUE L Z-32,DUCHESNE,TIGER TROUT,1418,2.65,06/28/2022,2022
BLYTHE L Z-20,DUCHESNE,BROOK TROUT,396,2.75,06/27/2022,2022
BONNIE L Z-6,DUCHESNE,BROOK TROUT,600,2.75,06/27/2022,2022
BOWDEN L U-32,DUCHESNE,BROOK TROUT,450,3.62,07/06/2022,2022
BROWN DUCK L X-31,DUCHESNE,MUSKIE TIGER,150,3.39,07/06/2022,2022
BROWN DUCK L X-31,DUCHESNE,CUTTHROAT,2719,1.91,09/23/2022,2022
BROWNS DRAW RES,DUCHESNE,RAINBOW,14976,2.39,04/15/2022,2022
BROWNS DRAW RES,DUCHESNE,TIGER TROUT,2293,2.61,05/09/2022,2022
BROWNS DRAW RES,DUCHESNE,BROWN TROUT,1991,2.14,05/09/2022,2022
BROWNS DRAW RES,DUCHESNE,RAINBOW,1507,9.89,11/09/2022,2022
BUCKLEY SPRING,DUCHESNE,CUTTHROAT,999,1.95,10/20/2022,2022
BUD L Z-2,DUCHESNE,BROOK TROUT,564,2.75,06/27/2022,2022
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,9.41,06/14/2022,2022
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,500,9.36,06/22/2022,2022
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,500,2.92,07/04/2022,2022
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,306,10.07,07/05/2022,2022
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,99,9.52,07/06/2022,2022
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,301,10.07,07/11/2022,2022
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,302,9.52,07/11/2022,2022
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,300,9.41,07/18/2022,2022
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,301,10.07,07/19/2022,2022
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10,07/26/2022,2022
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10,08/01/2022,2022
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,300,9.41,08/02/2022,2022
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10,08/08/2022,2022
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10,08/15/2022,2022
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,302,9.63,08/16/2022,2022
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,200,10.28,08/23/2022,2022
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,200,10.28,08/29/2022,2022
CABIN L RC-42,DUCHESNE,CUTTHROAT,520,1.57,09/23/2022,2022
"CARROL L, EAST X-21",DUCHESNE,CUTTHROAT,783,1.91,09/23/2022,2022
"CARROL L, UPPER X-18",DUCHESNE,BROOK TROUT,3503,3.7,06/30/2022,2022
CARROT L U-17,DUCHESNE,BROOK TROUT,1610,3.62,07/06/2022,2022
CASTLE L D-14,DUCHESNE,CUTTHROAT,223,1.57,09/23/2022,2022
CHEPETA L WR-64,DUCHESNE,BROOK TROUT,1838,3.7,06/30/2022,2022
CHEPETA L WR-64,DUCHESNE,CUTTHROAT,9213,1.57,09/23/2022,2022
CLEMENTS RES X-74,DUCHESNE,CUTTHROAT,5424,1.57,09/23/2022,2022
COLOROW (ASPEN) X-63,DUCHESNE,BROOK TROUT,851,3.62,07/06/2022,2022
CRATER L X-94,DUCHESNE,SPLAKE,701,3.54,07/11/2022,2022
D-19,DUCHESNE,BROOK TROUT,36,2.75,06/27/2022,2022
DEER L X-55,DUCHESNE,CUTTHROAT,1483,1.91,09/23/2022,2022
DRIFT RES Y-41,DUCHESNE,BROOK TROUT,740,3.7,06/30/2022,2022
DUCHESNE R,DUCHESNE,RAINBOW,401,9.53,06/15/2022,2022
DUCHESNE R,DUCHESNE,RAINBOW,399,10,07/13/2022,2022
"DUCHESNE R, N FK",DUCHESNE,RAINBOW,997,9.53,06/15/2022,2022
"DUCHESNE R, N FK",DUCHESNE,RAINBOW,994,10,07/13/2022,2022
"DUCHESNE R, N FK",DUCHESNE,RAINBOW,800,11.16,08/25/2022,2022
EAST FORK FARM CK DC,DUCHESNE,CUTTHROAT,4002,2.01,10/25/2022,2022
EAST SLIDE L LF-44,DUCHESNE,BROOK TROUT,321,3.62,07/06/2022,2022
EMERALD L D-20,DUCHESNE,BROOK TROUT,36,2.75,06/27/2022,2022
FISH HATCHERY L X-6,DUCHESNE,CUTTHROAT,3566,1.57,09/23/2022,2022
FOX RES U-47,DUCHESNE,BROOK TROUT,8104,3.7,06/30/2022,2022
GATES L LF-34,DUCHESNE,BROOK TROUT,265,3.62,07/06/2022,2022
GEM L Z-18,DUCHESNE,BROOK TROUT,204,2.75,06/27/2022,2022
GIBBY L RC-30,DUCHESNE,CUTTHROAT,288,1.91,09/23/2022,2022
GOVERNORS L Z-24,DUCHESNE,BROOK TROUT,3660,2.75,06/29/2022,2022
GRANDADDY L X-9,DUCHESNE,CUTTHROAT,17304,1.91,09/23/2022,2022
HELL HOLE L WR-65,DUCHESNE,CUTTHROAT,372,1.57,09/23/2022,2022
HELLER L DG-28,DUCHESNE,CUTTHROAT,989,1.91,09/23/2022,2022
HIDDEN L DG-27,DUCHESNE,BROOK TROUT,1283,3.62,07/06/2022,2022
HIDDEN L WR-63,DUCHESNE,CUTTHROAT,966,1.57,09/23/2022,2022
HORSESHOE L WR-67,DUCHESNE,CUTTHROAT,892,1.57,09/23/2022,2022
ISLAND RES X-34,DUCHESNE,CUTTHROAT,1648,1.91,09/23/2022,2022
JACK L X-133,DUCHESNE,BROOK TROUT,216,2.75,06/29/2022,2022
JILL L X-111,DUCHESNE,BROOK TROUT,288,2.75,06/29/2022,2022
JOAN L Z-19,DUCHESNE,BROOK TROUT,504,2.75,06/27/2022,2022
JORDAN L Z-35,DUCHESNE,BROOK TROUT,1824,2.75,06/29/2022,2022
"KIDNEY L, WEST U-26",DUCHESNE,BROOK TROUT,2992,3.62,07/06/2022,2022
LAKE CANYON L,DUCHESNE,TIGER TROUT,606,2.73,05/18/2022,2022
LAKE CANYON L,DUCHESNE,CUTTHROAT,1505,4.59,05/18/2022,2022
LAKE CYN,DUCHESNE,CUTTHROAT,578,4.79,06/01/2022,2022
LAKE CYN,DUCHESNE,CUTTHROAT,1993,2.26,10/21/2022,2022
LAKE FK R,DUCHESNE,RAINBOW,401,9.53,06/14/2022,2022
LAKE FK R,DUCHESNE,RAINBOW,403,10.18,07/27/2022,2022
LAKE FK R,DUCHESNE,CUTTHROAT,10004,1.77,10/06/2022,2022
LAKE FK R,DUCHESNE,CUTTHROAT,4775,2.16,11/15/2022,2022
LARVAE L WR-12,DUCHESNE,BROOK TROUT,580,3.62,07/06/2022,2022
LECONTE L Z-33,DUCHESNE,CUTTHROAT,1412,1.57,09/23/2022,2022
LF- 8,DUCHESNE,CUTTHROAT,700,1.91,09/23/2022,2022
LIGHTNING L X-127,DUCHESNE,BROOK TROUT,708,2.75,06/29/2022,2022
LILLY L U-23,DUCHESNE,BROOK TROUT,802,3.62,07/06/2022,2022
LILY L S-15,DUCHESNE,BROOK TROUT,1994,3.7,06/30/2022,2022
LODGEPOLE L X-3,DUCHESNE,BROOK TROUT,1716,2.75,06/29/2022,2022
MABA L Z-8,DUCHESNE,BROOK TROUT,300,2.75,06/27/2022,2022
MARGIE L X-129,DUCHESNE,BROOK TROUT,768,2.75,06/29/2022,2022
MARGO L Z-23,DUCHESNE,CUTTHROAT,1112,1.91,09/23/2022,2022
MARSELL L X-11,DUCHESNE,CUTTHROAT,1635,1.57,09/23/2022,2022
MID L X-42,DUCHESNE,BROOK TROUT,660,2.75,06/29/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,750,9.41,06/14/2022,2022
MIRROR L Z-3,DUCHESNE,TIGER TROUT,1024,9.21,06/17/2022,2022
MIRROR L Z-3,DUCHESNE,TIGER TROUT,1000,9.36,06/27/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,752,9.21,06/27/2022,2022
MIRROR L Z-3,DUCHESNE,BROOK TROUT,3500,2.92,07/04/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,760,10.07,07/05/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,752,10.07,07/11/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10.07,07/19/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,1800,10,07/21/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10,07/26/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,800,10,08/01/2022,2022
MIRROR L Z-3,DUCHESNE,TIGER TROUT,1062,9.41,08/02/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10,08/08/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10,08/15/2022,2022
MIRROR L Z-3,DUCHESNE,TIGER TROUT,1002,9.63,08/16/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,451,10.28,08/23/2022,2022
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10.28,08/29/2022,2022
MOON L,DUCHESNE,TIGER TROUT,754,8.79,05/16/2022,2022
MOON L,DUCHESNE,RAINBOW,2144,11.99,05/19/2022,2022
MOON L,DUCHESNE,RAINBOW,2240,11.99,05/19/2022,2022
MOON L,DUCHESNE,RAINBOW,100,12.72,06/14/2022,2022
MOON L,DUCHESNE,SPLAKE,7160,3.62,07/15/2022,2022
MOON L,DUCHESNE,TIGER TROUT,3650,4.28,07/27/2022,2022
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,300,9.41,06/14/2022,2022
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,301,9.21,06/27/2022,2022
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,403,9.36,06/27/2022,2022
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,306,10.07,07/05/2022,2022
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,397,9.52,07/06/2022,2022
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,301,10.07,07/11/2022,2022
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,402,9.41,07/18/2022,2022
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,301,10.07,07/19/2022,2022
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,300,10,07/26/2022,2022
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,300,10,08/01/2022,2022
MOOSEHORN L Z-4,DUCHESNE,TIGER TROUT,240,9.41,08/02/2022,2022
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,300,10,08/08/2022,2022
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,300,10,08/15/2022,2022
MORAT 1 L Z-31,DUCHESNE,CUTTHROAT,1337,1.57,09/23/2022,2022
"OTTOSON L,UPPER X-87",DUCHESNE,CUTTHROAT,669,1.57,09/23/2022,2022
PALISADE L Z-28,DUCHESNE,BROOK TROUT,1416,2.75,06/29/2022,2022
PASS L Z-5,DUCHESNE,RAINBOW,300,9.41,06/14/2022,2022
PASS L Z-5,DUCHESNE,TIGER TROUT,702,9.36,06/22/2022,2022
PASS L Z-5,DUCHESNE,RAINBOW,301,9.21,06/27/2022,2022
PASS L Z-5,DUCHESNE,BROOK TROUT,500,2.92,07/04/2022,2022
PASS L Z-5,DUCHESNE,RAINBOW,306,10.07,07/05/2022,2022
PASS L Z-5,DUCHESNE,TIGER TROUT,299,9.52,07/06/2022,2022
PASS L Z-5,DUCHESNE,RAINBOW,301,10.07,07/11/2022,2022
PASS L Z-5,DUCHESNE,TIGER TROUT,501,9.41,07/18/2022,2022
PASS L Z-5,DUCHESNE,RAINBOW,301,10.07,07/19/2022,2022
PASS L Z-5,DUCHESNE,RAINBOW,300,10,07/26/2022,2022
PASS L Z-5,DUCHESNE,RAINBOW,300,10,08/01/2022,2022
PASS L Z-5,DUCHESNE,RAINBOW,300,10,08/08/2022,2022
PASS L Z-5,DUCHESNE,RAINBOW,300,10,08/15/2022,2022
PASS L Z-5,DUCHESNE,TIGER TROUT,400,9.63,08/16/2022,2022
PASS L Z-5,DUCHESNE,RAINBOW,301,10.28,08/23/2022,2022
PASS L Z-5,DUCHESNE,RAINBOW,400,10.28,08/29/2022,2022
PIDGEON WATERS,DUCHESNE,RAINBOW,201,9.18,06/03/2022,2022
POLE CR L,DUCHESNE,TIGER TROUT,501,3.69,07/06/2022,2022
POWELL L Z-30,DUCHESNE,CUTTHROAT,2675,1.57,09/23/2022,2022
PYRAMID L Z-17,DUCHESNE,BROOK TROUT,756,2.75,06/27/2022,2022
PYRAMID L Z-17,DUCHESNE,BROOK TROUT,768,2.75,06/29/2022,2022
RAINBOW L U-33,DUCHESNE,TIGER TROUT,398,3.69,07/06/2022,2022
RASMUSSEN L NO1 WR35,DUCHESNE,BROOK TROUT,1536,3.62,07/06/2022,2022
RASMUSSEN L NO2 WR36,DUCHESNE,BROOK TROUT,1394,3.62,07/06/2022,2022
RC-36,DUCHESNE,BROOK TROUT,300,2.92,07/11/2022,2022
READER L WR-66,DUCHESNE,CUTTHROAT,743,1.57,09/23/2022,2022
RED CR RES,DUCHESNE,RAINBOW,5003,2.58,04/27/2022,2022
RED CR RES,DUCHESNE,TIGER TROUT,3525,2.73,05/18/2022,2022
RED CR RES,DUCHESNE,CUTTHROAT,4005,2.05,10/06/2022,2022
ROBB L WR-1,DUCHESNE,BROOK TROUT,420,3.62,07/06/2022,2022
ROCK CR,DUCHESNE,RAINBOW,1000,9.18,06/03/2022,2022
ROCK CR,DUCHESNE,RAINBOW,997,9.53,06/14/2022,2022
ROCK CR,DUCHESNE,RAINBOW,676,10.18,07/19/2022,2022
"ROCK CR, S FK",DUCHESNE,BROOK TROUT,1181,3.64,06/30/2022,2022
ROCK I L X-96,DUCHESNE,BROOK TROUT,492,2.75,06/29/2022,2022
ROSALIE L X-130,DUCHESNE,BROOK TROUT,828,2.75,06/29/2022,2022
RUDOLPH L NO 2 X-40,DUCHESNE,BROOK TROUT,300,2.75,06/29/2022,2022
SCOUT L Z-12,DUCHESNE,BROOK TROUT,1008,2.75,06/29/2022,2022
SEA LION L RC-11,DUCHESNE,CUTTHROAT,783,1.91,09/23/2022,2022
SHALER L Z-34,DUCHESNE,CUTTHROAT,1263,1.57,09/23/2022,2022
SHAMROCK L X-98,DUCHESNE,BROOK TROUT,1848,2.75,06/29/2022,2022
SONNY L X-12,DUCHESNE,BROOK TROUT,408,2.75,06/29/2022,2022
SOWERS CR,DUCHESNE,CUTTHROAT,1986,2.05,10/06/2022,2022
SPIDER L X-109,DUCHESNE,BROOK TROUT,2129,3.62,07/06/2022,2022
SQUAW L X-95,DUCHESNE,BROOK TROUT,1056,2.75,06/29/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,3988,2.58,04/27/2022,2022
STARVATION RES,DUCHESNE,CRAPPIE BLACK,74998,2.63,05/04/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,2206,3.34,09/21/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,19722,3.7,10/19/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,33434,4.78,10/25/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,16717,4.78,10/25/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,6528,10.22,10/27/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,3125,10.27,10/27/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,1076,10.18,10/27/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,1818,10.19,10/27/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,18765,10.18,10/27/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,2176,10.19,10/28/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,3380,10.14,10/28/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,4903,10.07,10/28/2022,2022
STARVATION RES,DUCHESNE,RAINBOW,175,13.57,10/28/2022,2022
